time_id,AIC,BIC,converged,stationary,alpha,beta
22638,48.711034966555914,52.25128597206697,True,True,0.9756157022531147,9.31782878539981e-15
32255,54.49192231196006,58.03217331747111,True,True,0.0,0.9838499960235595
20408,49.91118744626383,53.451438451774884,True,False,2.130132689054111e-15,0.9999999999999992
24414,54.882861673737665,58.42311267924872,True,True,9.318367669236077e-16,0.4533666062930054
13948,54.302937978458154,57.843188983969206,True,True,5.236599263790623e-13,0.984688323279311
30412,50.538668385568506,54.07891939107956,True,True,7.778701294041258e-15,0.9790145106601077
5153,43.7691804083554,47.309431413866456,True,True,0.7476565890489212,1.9890246039215498e-14
2027,50.36833847661916,53.90858948213021,True,True,7.322040355474745e-14,0.845319955683714
5756,64.89671818508717,68.43696919059822,True,True,0.0,0.9551702367545528
12139,42.97777546224449,46.51802646775554,True,False,0.23227438248359045,0.7677256175164099
30789,43.75833179086227,47.298582796373324,True,False,3.167374418540747e-13,1.0
7237,61.290025598367976,64.83027660387903,True,True,1.4757808906582023e-11,0.5358852050434642
20678,53.20161232257563,56.74186332808668,True,True,0.0,0.8167459389418955
27664,50.06135122116108,53.601602226672135,True,False,2.42844472729017e-13,0.999999999998826
13039,44.24396989458884,47.78422090009989,True,True,0.0,0.9471043245372546
19164,45.13897641255269,48.67922741806374,True,True,0.0,2.1836996850474845e-14
22947,49.08778298844992,52.628033993960976,True,True,5.360673328538245e-13,0.9502645206366196
10017,43.51127373902856,47.05152474453961,True,True,0.8155395332096389,4.341564299823427e-14
30474,54.135103205756614,57.67535421126767,True,True,0.0,0.9832985274167926
22166,49.65902782548013,53.19927883099118,True,True,0.0,0.5120973344578252
15400,48.05854551045181,51.59879651596286,True,True,0.0,9.173072001509652e-08
27496,46.5339995816119,50.074250587122954,True,True,0.0,0.9449842174405034
31298,47.71415730468212,51.25440831019317,True,True,0.0,0.6689224590932582
11327,35.414177195875425,38.95442820138647,True,True,0.0,0.5857494781026082
26595,49.03620475701151,52.57645576252256,True,True,1.5149242028109457e-14,0.8893955137020885
5303,54.5766178121722,58.116868817683255,True,True,0.739189357897869,0.0
13148,48.69025923986805,52.2305102453791,True,True,5.6057164670866905e-08,0.9672697254508523
6085,48.6647431038435,52.20499410935455,True,True,0.0,0.924939156160427
8779,52.68165700077104,56.22190800628209,True,True,3.4870172477190853e-15,0.92064967622428
10767,48.388142222363,51.928393227874054,True,True,1.891218723839751e-13,0.9858648288416518
21038,38.3775917034135,41.91784270892455,True,True,0.0,0.5923741886482284
2077,48.07539571938344,51.61564672489449,True,False,0.0,1.0
20135,49.69525035212923,53.23550135764028,True,True,0.3912624412234133,0.5145766446891438
9557,32.10411747536838,35.644368480879436,True,True,0.0,0.9641823094668835
358,37.88630498039565,41.426555985906695,True,True,0.2771219452686821,0.0
